genre,genre_id,movie_id
"Comedy",35,41009
"Crime",80,41009
"Drama",18,41009
"Drama",18,7347
"Action",28,7347
"Crime",80,7347
"Horror",27,250546
"Comedy",35,38415
"Drama",18,38415
"Foreign",10769,38415
"Romance",10749,38415
"Crime",80,650
"Drama",18,650
"Drama",18,16620
"Music",10402,16620
"Comedy",35,25113
"Drama",18,25113
"Romance",10749,25113
"Horror",27,11033
"Mystery",9648,11033
"Thriller",53,11033
"Action",28,34723
"Adventure",12,34723
"Drama",18,34723
"Family",10751,34723
"Crime",80,9430
"Comedy",35,9430
"Thriller",53,9430
"Comedy",35,8998
"Drama",18,8998
"Romance",10749,8998
"Romance",10749,18923
"Drama",18,18923
"Science Fiction",878,10514
"Thriller",53,10514
"Horror",27,10496
"Thriller",53,10496
"Drama",18,1591
"Drama",18,76025
"Drama",18,4836
"Thriller",53,4836
"Crime",80,4836
"Drama",18,14631
"Drama",18,87499
"Thriller",53,87499
"Drama",18,26665
"Comedy",35,26665
"Foreign",10769,26665
"Drama",18,28089
"History",36,28089
"Action",28,62255
"Drama",18,62255
"Thriller",53,62255
"Adventure",12,62255
"Drama",18,5708
"Action",28,218
"Thriller",53,218
"Science Fiction",878,218
"Comedy",35,338
"Drama",18,338
"Romance",10749,338
"Drama",18,21641
"Comedy",35,10925
"Horror",27,10925
"Romance",10749,2293
"Comedy",35,2293
"Romance",10749,621
"Drama",18,792
"War",10752,792
"Action",28,792
"Documentary",99,1777
"Action",28,14351
"Adventure",12,14351
"Drama",18,14351
"History",36,642
"Drama",18,642
"Western",37,642
"Crime",80,642
"Comedy",35,433
"Family",10751,433
"Fantasy",14,433
"Drama",18,16619
"Crime",80,1725
"Drama",18,1725
"Music",10402,1725
"Comedy",35,11977
"Comedy",35,20322
"Drama",18,20322
"Romance",10749,20322
"Comedy",35,16158
"Drama",18,16158
"Romance",10749,16158
"Action",28,147767
"Comedy",35,147767
"Drama",18,629
"Crime",80,629
"Thriller",53,629
"Horror",27,10160
"Thriller",53,10160
"Comedy",35,11452
"Romance",10749,11452
"Drama",18,12163
"Romance",10749,12163
"Western",37,32275
"Comedy",35,13785
"Comedy",35,19556
"Romance",10749,19556
"Science Fiction",878,1103
"Action",28,1103
"Comedy",35,36739
"Drama",18,36739
"Comedy",35,14144
"Family",10751,14144
"Crime",80,10622
"Action",28,10622
"Comedy",35,10622
"Comedy",35,13370
"Music",10402,13370
"Comedy",35,11191
"Drama",18,11191
"Romance",10749,11191
"Comedy",35,10215
"Drama",18,10215
"Fantasy",14,10215
"Romance",10749,10215
"Crime",80,25066
"Horror",27,25066
"Thriller",53,25066
"Drama",18,1523
"Horror",27,11361
"Thriller",53,11361
"Comedy",35,92591
"Crime",80,92591
"Drama",18,92591
"Documentary",99,57612
"Drama",18,12509
"Romance",10749,12509
"Comedy",35,15256
"Drama",18,15256
"Romance",10749,15256
"Drama",18,83686
"Thriller",53,83686
"Comedy",35,80304
"Western",37,80304
"Drama",18,28053
"Comedy",35,28053
"Action",28,67913
"Comedy",35,67913
"Thriller",53,67913
"Crime",80,67913
"Comedy",35,13991
"Drama",18,1443
"Romance",10749,1443
"Comedy",35,8545
"Drama",18,8545
"Drama",18,231576
"Comedy",35,231576
"Comedy",35,16172
"Comedy",35,13403
"Music",10402,13403
"Action",28,15797
"Mystery",9648,347764
"Drama",18,347764
"Thriller",53,347764
"Horror",27,347764
"Drama",18,13537
"History",36,13537
"Comedy",35,20794
"Crime",80,20794
"Thriller",53,20794
"Drama",18,31064
"Thriller",53,31064
"Adventure",12,576
"Western",37,576
"Drama",18,13990
"Thriller",53,11583
"Adventure",12,11583
"Drama",18,11583
"Crime",80,11583
"Drama",18,18602
"Action",28,27549
"Adventure",12,27549
"Fantasy",14,27549
"Science Fiction",878,27549
"Drama",18,59728
"Drama",18,10930
"Drama",18,32395
"Drama",18,7547
"Romance",10749,7547
"Action",28,35944
"Comedy",35,35944
"Drama",18,42222
"Comedy",35,13827
"Documentary",99,44260
"Crime",80,9282
"Drama",18,9282
"Thriller",53,9282
"Action",28,38940
"Thriller",53,38940
"Crime",80,35689
"Mystery",9648,35689
"Thriller",53,35689
"Thriller",53,10664
"Horror",27,10664
"Crime",80,97614
"Drama",18,97614
"Thriller",53,97614
"Drama",18,37206
"Family",10751,37206
"Action",28,58626
"Thriller",53,58626
"Romance",10749,183894
"Comedy",35,183894
"Drama",18,183894
"Horror",27,837
"Mystery",9648,837
"Science Fiction",878,837
"Drama",18,1555
"Comedy",35,1555
"Romance",10749,1555
"Drama",18,244783
"Drama",18,16564
"History",36,16564
"War",10752,16564
"Action",28,3482
"Drama",18,3482
"Thriller",53,3482
"War",10752,3482
"Drama",18,135595
"Thriller",53,135595
"Action",28,8982
"Crime",80,8982
"Drama",18,8982
"Thriller",53,8982
"Comedy",35,89861
"Comedy",35,455
"Drama",18,455
"Romance",10749,455
"Drama",18,57022
"Comedy",35,55567
"Music",10402,55567
"Family",10751,55567
"Comedy",35,9277
"Crime",80,9277
"Drama",18,9277
"Drama",18,9443
"History",36,9443
"Comedy",35,16186
"Drama",18,16186
"Romance",10749,16186
"Drama",18,7863
"Romance",10749,138697
"Comedy",35,138697
"Drama",18,138697
"Western",37,11901
"Comedy",35,1548
"Drama",18,1548
"Drama",18,11889
"Romance",10749,11889
"Comedy",35,33155
"Science Fiction",878,33155
"Drama",18,5528
"Comedy",35,321
"Romance",10749,321
"Crime",80,4997
"Drama",18,4997
"Mystery",9648,4997
"Thriller",53,4997
"Drama",18,925
"Drama",18,27451
"Drama",18,73532
"Comedy",35,73532
"Drama",18,979
"Thriller",53,979
"Crime",80,979
"Mystery",9648,979
"Comedy",35,193722
"Drama",18,193722
"Drama",18,7913
"Drama",18,253253
"Comedy",35,51995
"Thriller",53,51995
"Action",28,51995
"Drama",18,51995
"Comedy",35,13173
"Drama",18,22908
"Comedy",35,22908
"Foreign",10769,22908
"Thriller",53,70670
"Crime",80,70670
"Science Fiction",878,84204
"Comedy",35,84204
"Thriller",53,84204
"Horror",27,84204
"Comedy",35,25248
"Drama",18,25248
"Drama",18,230266
"Science Fiction",878,16633
"Drama",18,16633
"Fantasy",14,16633
"Romance",10749,16633
"Drama",18,63006
"Action",28,63006
"Crime",80,63006
"Foreign",10769,63006
"Horror",27,91586
"Thriller",53,91586
"Horror",27,215
"Thriller",53,333371
"Science Fiction",878,333371
"Drama",18,333371
"Documentary",99,9012
"Comedy",35,9012
"Horror",27,345911
"Thriller",53,345911
"Horror",27,72571
"Horror",27,242512
"Horror",27,10072
"Thriller",53,10072
"Comedy",35,211954
"Drama",18,211954
"Horror",27,82990
"Drama",18,29912
"Comedy",35,11843
"Horror",27,11284
"Thriller",53,11284
"Comedy",35,11284
"Crime",80,504
"Drama",18,504
"Adventure",12,173
"Drama",18,173
"Science Fiction",878,173
"Horror",27,227348
"Thriller",53,227348
"Drama",18,1955
"History",36,1955
"Drama",18,152532
"History",36,152532
"Thriller",53,243940
"Horror",27,243940
"Mystery",9648,77
"Thriller",53,77
"Horror",27,157547
"Comedy",35,2295
"Drama",18,71
"Comedy",35,71
"Music",10402,71
"Comedy",35,147773
"Drama",18,147773
"Comedy",35,16096
"Family",10751,24266
"Drama",18,24266
"Action",28,24266
"Western",37,24266
"Romance",10749,24266
"Animation",16,16508
"Family",10751,16508
"Comedy",35,16508
"Drama",18,2895
"Drama",18,15660
"Comedy",35,59968
"Drama",18,59968
"Action",28,21610
"Crime",80,21610
"Thriller",53,21610
"Action",28,323677
"Drama",18,323677
"Drama",18,19848
"Horror",27,256274
"Thriller",53,256274
"Drama",18,235271
"Thriller",53,235271
"Drama",18,45153
"Drama",18,284293
"History",36,24973
"Drama",18,24973
"Horror",27,10283
"Thriller",53,10283
"Comedy",35,8346
"Drama",18,8346
"Romance",10749,8346
"Drama",18,122081
"Crime",80,122081
"Horror",27,10987
"Thriller",53,10987
"Drama",18,1391
"Romance",10749,1391
"Romance",10749,351819
"Comedy",35,351819
"Drama",18,14834
"Romance",10749,14834
"Horror",27,747
"Comedy",35,747
"Drama",18,14745
"Horror",27,14745
"Drama",18,26748
"Mystery",9648,26748
"Romance",10749,26748
"Horror",27,11357
"Thriller",53,11357
"Horror",27,24913
"Mystery",9648,24913
"Comedy",35,13776
"Drama",18,13776
"Action",28,10786
"Adventure",12,10786
"Drama",18,10786
"Romance",10749,10786
"Action",28,14854
"Crime",80,14854
"Drama",18,14854
"Romance",10749,14854
"Thriller",53,14854
"Western",37,14854
"Horror",27,50357
"Thriller",53,50357
"Science Fiction",878,50357
"Comedy",35,13090
"Drama",18,13090
"Action",28,192141
"Thriller",53,192141
"Action",28,16441
"Fantasy",14,16441
"Drama",18,29996
"History",36,29996
"Romance",10749,29996
"War",10752,29996
"Drama",18,22649
"Romance",10749,22649
"War",10752,22649
"Comedy",35,378200
"Romance",10749,378200
"Fantasy",14,20455
"Animation",16,20455
"Science Fiction",878,20455
"Family",10751,20455
"Comedy",35,13193
"Drama",18,13193
"Comedy",35,11042
"Crime",80,11042
"Drama",18,11042
"Drama",18,27585
"Action",28,12484
"Adventure",12,12484
"Horror",27,12484
"Thriller",53,12484
"Action",28,17339
"Adventure",12,17339
"War",10752,17339
"Thriller",53,17339
"Comedy",35,11959
"Comedy",35,9900
"Comedy",35,14662
"Drama",18,14662
"Western",37,335
"Action",28,15745
"Comedy",35,15745
"Thriller",53,15745
"Drama",18,38428
"Foreign",10769,38428
"History",36,38428
"Science Fiction",878,17431
"Drama",18,17431
"Comedy",35,21014
"Documentary",99,78394
"Drama",18,10217
"Drama",18,46332
"History",36,46332
"Comedy",35,13996
"Drama",18,13996
"Comedy",35,3028
"Horror",27,3028
"Science Fiction",878,3028
"Drama",18,1024
"Fantasy",14,1024
"Drama",18,343795
"Comedy",35,45658
"Drama",18,45658
"Romance",10749,45658
"Comedy",35,16148
"Crime",80,16148
"Mystery",9648,16148
"Thriller",53,16148
"Thriller",53,4553
"Drama",18,4553
"Drama",18,36351
"Crime",80,36351
"Thriller",53,245916
"Crime",80,245916
"Drama",18,245916
"Mystery",9648,245916
"Drama",18,11600
"War",10752,11600
"Comedy",35,1415
"Drama",18,1415
"Crime",80,1415
"Horror",27,313922
"Crime",80,313922
"Thriller",53,313922
"Comedy",35,14474
"Drama",18,14474
"Romance",10749,14474
"Drama",18,199933
"Science Fiction",878,199933
"Mystery",9648,199933
"Comedy",35,13685
"Crime",80,13685
"Drama",18,13685
"Crime",80,8744
"Drama",18,8744
"Thriller",53,8744
"Documentary",99,8847
"Drama",18,39269
"Comedy",35,46838
"Horror",27,46838
"Drama",18,51384
"Romance",10749,51384
"Action",28,56930
"Drama",18,56930
"Romance",10749,56930
"Comedy",35,41730
"Drama",18,41730
"Horror",27,18442
"Science Fiction",878,18442
"Thriller",53,18442
"Horror",27,298312
"Thriller",53,298312
"Romance",10749,71547
"Thriller",53,71547
"Horror",27,57876
"Thriller",53,57876
"Science Fiction",878,57876
"Thriller",53,77495
"Horror",27,13849
"Comedy",35,13849
"Crime",80,13849
"Thriller",53,13849
"Drama",18,14849
"Fantasy",14,14849
"Comedy",35,14849
"Comedy",35,12486
"Documentary",99,12486
"Drama",18,19615
"Music",10402,244403
"Drama",18,244403
"Comedy",35,244403
"Family",10751,292481
"Animation",16,292481
"Romance",10749,340816
"Comedy",35,340816
"TV Movie",10770,78814
"Crime",80,78814
"Drama",18,78814
"Thriller",53,78814
"Thriller",53,297596
"Drama",18,297596
"Action",28,299552
"Thriller",53,299552
"War",10752,299552
"Drama",18,11935
"Action",28,11935
"Thriller",53,11935
"Science Fiction",878,11935
"Comedy",35,113406
"Drama",18,113406
"Comedy",35,290825
"Fantasy",14,290825
"Horror",27,290825
"Thriller",53,290825
"Horror",27,361159
"Action",28,361159
"Comedy",35,12555
"Drama",18,12555
"Drama",18,31175
"Comedy",35,31175
"Drama",18,12498
"Horror",27,77949
"Thriller",53,77949
"Horror",27,1690
"Comedy",35,8435
"Drama",18,8435
"Thriller",53,64720
"Drama",18,64720
"Horror",27,49365
"Thriller",53,49365
"Drama",18,11404
"Comedy",35,11404
"Comedy",35,300706
"Horror",27,16337
"Western",37,11577
"Drama",18,77987
"Thriller",53,77987
"Crime",80,77987
"Drama",18,40185
"Romance",10749,40185
"Comedy",35,68202
"Romance",10749,68202
"Drama",18,8981
"Family",10751,8981
"Action",28,10914
"Comedy",35,10914
"Drama",18,10914
"Western",37,10914
"Drama",18,50848
"Comedy",35,50848
"Romance",10749,50848
"Drama",18,166624
"Comedy",35,166624
"Fantasy",14,141
"Drama",18,141
"Mystery",9648,141
"Drama",18,10822
"Drama",18,10844
"Comedy",35,9336
"Crime",80,9336
"Romance",10749,5689
"Adventure",12,5689
"Drama",18,5689
"Comedy",35,712
"Drama",18,712
"Romance",10749,712
"Comedy",35,13342
"Adventure",12,10339
"Drama",18,10339
"Crime",80,1429
"Drama",18,1429
"Crime",80,9303
"Drama",18,9303
"Romance",10749,9303
"Thriller",53,9303
"Crime",80,641
"Drama",18,641
"Music",10402,27686
"Romance",10749,27686
"Drama",18,65749
"Foreign",10769,65749
"Romance",10749,65749
"Drama",18,6106
"Comedy",35,252680
"Action",28,66607
"Comedy",35,66607
"Foreign",10769,66607
"Drama",18,17139
"Foreign",10769,17139
"History",36,17139
"Comedy",35,12079
"Crime",80,12079
"Drama",18,12079
"Comedy",35,39800
"Drama",18,39800
"Drama",18,4550
"Thriller",53,4550
"Drama",18,62116
"Comedy",35,9991
"Drama",18,9991
"Action",28,13807
"Crime",80,13807
"Thriller",53,13807
"Drama",18,26379
"Family",10751,26379
"Foreign",10769,26379
"Adventure",12,68818
"Action",28,68818
"Western",37,68818
"Crime",80,12093
"Drama",18,12093
"Drama",18,36419
"Horror",27,36419
"Mystery",9648,36419
"Thriller",53,36419
"Comedy",35,281730
"Drama",18,281730
"Thriller",53,281730
"Drama",18,510
"Comedy",35,362105
"Horror",27,362105
"Comedy",35,10970
"Thriller",53,375290
"Action",28,375290
"Drama",18,375290
"History",36,375290
"Drama",18,17663
"Family",10751,17663
"Adventure",12,270938
"Action",28,270938
"Action",28,116613
"Drama",18,116613
"Crime",80,116613
"Crime",80,11826
"Drama",18,11826
"Thriller",53,11826
"Drama",18,29920
"Thriller",53,29920
"Crime",80,29920
"Drama",18,1088
"Family",10751,1088
"Thriller",53,34069
"Mystery",9648,34069
"Science Fiction",878,34069
"Comedy",35,10947
"Drama",18,10947
"Family",10751,10947
"Music",10402,10947
"TV Movie",10770,10947
"Drama",18,47452
"Romance",10749,47452
"Foreign",10769,47452
"Fantasy",14,3040
"Action",28,3040
"Thriller",53,3040
"Romance",10749,11386
"Crime",80,11386
"Drama",18,11386
"Thriller",53,11386
"Horror",27,287424
"Comedy",35,10246
"Horror",27,29426
"Science Fiction",878,29426
"Horror",27,10331
"Drama",18,153
"Comedy",35,703
"Drama",18,703
"Romance",10749,703
"Action",28,27191
"Drama",18,27191
"Romance",10749,27191
"Drama",18,1365
"Romance",10749,1365
"Drama",18,451
"Romance",10749,451
"Horror",27,165864
"Comedy",35,165864
"Romance",10749,987
"Drama",18,987
"Comedy",35,987
"Thriller",53,241251
"Drama",18,40494
"Comedy",35,39781
"Drama",18,39781
"Action",28,8337
"Horror",27,8337
"Science Fiction",878,8337
"Thriller",53,8337
"Adventure",12,5925
"Drama",18,5925
"History",36,5925
"Thriller",53,5925
"War",10752,5925
"Documentary",99,8357
"Horror",27,146203
"Thriller",53,146203
"Drama",18,85350
"Comedy",35,512
"Mystery",9648,512
"Action",28,13408
"Comedy",35,13408
"Action",28,47816
"Comedy",35,47816
"Romance",10749,47816
"Drama",18,10744
"Romance",10749,10744
"Drama",18,11536
"Action",28,11536
"Romance",10749,11536
"Drama",18,9782
"Thriller",53,9782
"Comedy",35,18713
"Crime",80,18713
"Horror",27,6537
"Drama",18,6537
"Thriller",53,6537
"Comedy",35,184345
"Horror",27,184345
"Comedy",35,1809
"Drama",18,1809
"Romance",10749,1809
"Action",28,10615
"Comedy",35,10615
"Action",28,2370
"Drama",18,2370
"Mystery",9648,2370
"Thriller",53,2370
"Comedy",35,9809
"Crime",80,9809
"Crime",80,5
"Comedy",35,5
"Comedy",35,11013
"Drama",18,11013
"Romance",10749,11013
"Documentary",99,19153
"Drama",18,10132
"Music",10402,16448
"Comedy",35,16448
"Drama",18,64678
"Romance",10749,64678
"Comedy",35,15122
"Romance",10749,15122
"Comedy",35,8141
"Crime",80,8141
"Thriller",53,8141
"Romance",10749,8141
"Comedy",35,1546
"Drama",18,1546
"Horror",27,48572
"Action",28,48572
"Thriller",53,48572
"Fantasy",14,14517
"Drama",18,89708
"Documentary",99,89708
"Fantasy",14,27551
"Adventure",12,27551
"Drama",18,103328
"Fantasy",14,103328
"Drama",18,157847
"Crime",80,25719
"Comedy",35,25719
"Romance",10749,25719
"Crime",80,48309
"Drama",18,48309
"Horror",27,48309
"Thriller",53,48309
"Comedy",35,27723
"Comedy",35,20468
"Foreign",10769,20468
"Drama",18,242575
"Crime",80,44945
"Drama",18,44945
"Thriller",53,44945
"Comedy",35,29122
"Crime",80,29122
"Comedy",35,125123
"Romance",10749,125123
"Drama",18,111190
"Drama",18,133575
"Romance",10749,133575
"Horror",27,46420
"Drama",18,54580
"Drama",18,52015
"Horror",27,52015
"Action",28,52015
"Thriller",53,52015
"Science Fiction",878,52015
"Drama",18,34941
"Drama",18,227975
"Comedy",35,60422
"Drama",18,60422
"Adventure",12,81390
"Action",28,81390
"Thriller",53,81390
"Crime",80,81390
"Comedy",35,10981
"Fantasy",14,10981
"Science Fiction",878,10981
"Drama",18,225235
"Drama",18,14902
"Comedy",35,14902
"History",36,14902
"Music",10402,14902
"Thriller",53,121676
"Romance",10749,121676
"Action",28,22301
"Drama",18,22301
"History",36,22301
"Comedy",35,20065
"Drama",18,20065
"Romance",10749,20065
"Horror",27,257087
"Horror",27,114635
"Comedy",35,158150
"Romance",10749,158150
"TV Movie",10770,158150
"Romance",10749,251979
"Adventure",12,251979
"Drama",18,251979
"Drama",18,874
"History",36,874
"Drama",18,10774
"Drama",18,770
"Romance",10749,770
"War",10752,770
"Drama",18,266102
"War",10752,29715
"Western",37,29715
"Comedy",35,9427
"Action",28,25209
"Comedy",35,25209
"Music",10402,25209
"Romance",10749,25209
"Western",37,25209
"Comedy",35,37495
"Crime",80,37495
"Drama",18,37495
"Drama",18,29262
"Drama",18,34769
"Action",28,34769
"Comedy",35,34769
"Crime",80,34769
"Music",10402,35032
"Romance",10749,35032
"Drama",18,5178
"Comedy",35,5178
"Romance",10749,5178
"Comedy",35,8618
"Drama",18,8618
"Drama",18,3116
"Comedy",35,813
"Thriller",53,352978
"Adventure",12,352978
"Action",28,352978
"Comedy",35,10634
"Drama",18,9516
"Action",28,9516
"Crime",80,9516
"Horror",27,16288
"Action",28,23330
"Comedy",35,23330
"Western",37,23330
"Crime",80,18900
"Drama",18,18900
"Drama",18,27029
"Mystery",9648,310131
"Horror",27,310131
"Action",28,40505
"Comedy",35,40505
"Comedy",35,11363
"Romance",10749,11363
"Drama",18,3033
"Crime",80,25376
"Drama",18,25376
"Mystery",9648,25376
"Romance",10749,25376
"Horror",27,22007
"Thriller",53,22007
"Horror",27,765
"Comedy",35,765
"Fantasy",14,765
"TV Movie",10770,205321
"Horror",27,205321
"Drama",18,89540
"Foreign",10769,89540
"Fantasy",14,46146
"Horror",27,46146
"Comedy",35,38007
"Romance",10749,38007
"Comedy",35,14256
"Drama",18,14256
"Action",28,540
"Crime",80,370464
"Action",28,370464
"Crime",80,20055
"Drama",18,20055
"Mystery",9648,20055
"Thriller",53,20055
"Action",28,224569
"Crime",80,224569
"Comedy",35,224569
"Thriller",53,224569
"Drama",18,395766
"Horror",27,39303
"Thriller",53,39303
"Mystery",9648,39303
"Action",28,142061
"Animation",16,142061
"Documentary",99,370662
"Action",28,252360
"Adventure",12,252360
"Drama",18,252360
"Fantasy",14,252360
"Action",28,256740
"Drama",18,256740
"Thriller",53,256740
"Drama",18,299145
"Crime",80,241766
"Mystery",9648,241766
"Thriller",53,241766
"Comedy",35,12535
"Music",10402,12535
"Documentary",99,1667
"Family",10751,1667
"Thriller",53,50839
"Drama",18,50839
"Drama",18,86549
"Comedy",35,13973
"Drama",18,13973
"Drama",18,244786
"Drama",18,598
"Crime",80,598
"Comedy",35,11129
"Drama",18,11129
"Drama",18,75861
"Music",10402,75861
"Mystery",9648,13551
"Drama",18,13551
"Crime",80,13551
"Thriller",53,13551
"Drama",18,103663
"Comedy",35,850
"Family",10751,850
"Drama",18,12586
"Romance",10749,12586
"Comedy",35,5854
"Crime",80,5854
"Thriller",53,5854
"Action",28,11564
"Drama",18,11564
"Horror",27,11564
"Crime",80,11564
"Thriller",53,11564
"Comedy",35,301748
"Romance",10749,108346
"Drama",18,108346
"Drama",18,8841
"Horror",27,805
"Drama",18,805
"Mystery",9648,805
"Western",37,11697
"Drama",18,22051
"Romance",10749,22051
"Drama",18,436
"Thriller",53,436
"Crime",80,436
"Drama",18,55347
"Romance",10749,55347
"Comedy",35,55347
"Action",28,10070
"Comedy",35,10070
"Horror",27,10070
"Comedy",35,8469
"Adventure",12,658
"Action",28,658
"Thriller",53,658
"Science Fiction",878,125490
"Horror",27,125490
"Drama",18,1585
"Family",10751,1585
"Fantasy",14,1585
"Drama",18,627
"Crime",80,627
"Comedy",35,23618
"Horror",27,41436
"Thriller",53,41436
"Comedy",35,10162
"Romance",10749,10162
"Documentary",99,1430
"Drama",18,259943
"Drama",18,22013
"Horror",27,10014
"Drama",18,11257
"Romance",10749,11257
"Science Fiction",878,158015
"Horror",27,158015
"Thriller",53,158015
"Horror",27,82507
"Thriller",53,82507
"Mystery",9648,82507
"Comedy",35,20337
"Drama",18,261
"Romance",10749,261
"Comedy",35,30309
"Drama",18,30309
"Adventure",12,1685
"Science Fiction",878,1685
"Mystery",9648,1685
"Comedy",35,20737
"Family",10751,20737
"Drama",18,20737
"Adventure",12,10991
"Fantasy",14,10991
"Animation",16,10991
"Action",28,10991
"Family",10751,10991
"Horror",27,10225
"Mystery",9648,10225
"Thriller",53,10225
"Drama",18,826
"History",36,826
"War",10752,826
"Comedy",35,34086
"Family",10751,34086
"Science Fiction",878,34086
"Comedy",35,284
"Drama",18,284
"Romance",10749,284
"Fantasy",14,10285
"Horror",27,10285
"Thriller",53,10285
"Mystery",9648,5780
"Thriller",53,5780
"Comedy",35,292
"Documentary",99,292
"Music",10402,292
"Romance",10749,223485
"Thriller",53,223485
"Western",37,223485
"Drama",18,29463
"Music",10402,29463
"Romance",10749,29463
"Action",28,18065
"Comedy",35,18065
"Crime",80,18065
"Drama",18,821
"History",36,821
"Comedy",35,53862
"Romance",10749,53862
"Western",37,3089
"Comedy",35,30139
"Romance",10749,30139
"Romance",10749,132344
"Drama",18,132344
"Comedy",35,15582
"Fantasy",14,15582
"Family",10751,15582
"Action",28,15158
"Horror",27,15158
"Science Fiction",878,15158
"Thriller",53,15158
"Drama",18,44634
"Drama",18,7509
"Foreign",10769,7509
"Romance",10749,7509
"Comedy",35,10557
"Comedy",35,23531
"Romance",10749,23531
"Drama",18,28005
"History",36,28005
"Romance",10749,28005
"Comedy",35,40247
"Drama",18,40247
"Family",10751,252
"Fantasy",14,252
"Fantasy",14,24126
"Horror",27,24126
"Science Fiction",878,24126
"Comedy",35,13982
"Crime",80,13982
"Drama",18,16642
"Romance",10749,16642
"Drama",18,17734
"Comedy",35,18892
"Drama",18,549
"History",36,549
"Comedy",35,121986
"Drama",18,121986
"Comedy",35,27404
"Crime",80,868
"Drama",18,868
"Comedy",35,10683
"Drama",18,10683
"Comedy",35,17995
"Documentary",99,17995
"Comedy",35,246403
"Horror",27,246403
"Drama",18,670
"Thriller",53,670
"Mystery",9648,670
"Action",28,670
"Action",28,35691
"Drama",18,35691
"Family",10751,35691
"Thriller",53,35691
"Comedy",35,84174
"Romance",10749,84174
"Action",28,49010
"Comedy",35,49010
"Thriller",53,49010
"Action",28,317930
"Comedy",35,317930
"Comedy",35,11229
"Drama",18,11229
"Thriller",53,11229
"TV Movie",10770,22488
"Action",28,22488
"Drama",18,22488
"Family",10751,22488
"Drama",18,24469
"Comedy",35,82533
"Romance",10749,82533
"Horror",27,50942
"Science Fiction",878,50942
"Thriller",53,50942
"Comedy",35,342
"Drama",18,342
"War",10752,281230
"Drama",18,281230
"History",36,281230
"Horror",27,38033
"Thriller",53,38033
"Drama",18,100975
"Comedy",35,100975
"Science Fiction",878,38541
"Drama",18,39563
"Horror",27,39563
"Romance",10749,39563
"Thriller",53,234212
"Horror",27,234212
"Action",28,192210
"Drama",18,192210
"Thriller",53,192210
"Comedy",35,180296
"Comedy",35,157058
"Drama",18,70006
"Action",28,70006
"Action",28,26039
"Crime",80,26039
"Drama",18,26039
"Thriller",53,26039
"Drama",18,79587
"Comedy",35,79587
"Thriller",53,176077
"Mystery",9648,260947
"Thriller",53,260947
"Thriller",53,342502
"Action",28,43213
"Crime",80,43213
"Thriller",53,43213
"Comedy",35,44594
"Drama",18,44594
"Romance",10749,44594
"Drama",18,666
"Comedy",35,248
"Drama",18,248
"Crime",80,325173
"Action",28,325173
"Comedy",35,55831
"Drama",18,55831
"Romance",10749,55831
"Thriller",53,351043
"Mystery",9648,351043
"Drama",18,351043
"Horror",27,351043
"Documentary",99,43942
"Drama",18,43306
"Romance",10749,43306
"War",10752,43306
"Horror",27,10226
"Thriller",53,10226
"Mystery",9648,10226
"Romance",10749,66942
"Comedy",35,66942
"Drama",18,66942
"Thriller",53,356483
"Action",28,356483
"Horror",27,356483
"Drama",18,10476
"Comedy",35,239
"Romance",10749,239
"Horror",27,10281
"Thriller",53,10281
"Adventure",12,630
"Family",10751,630
"Fantasy",14,630
"Action",28,33106
"Adventure",12,33106
"Comedy",35,33106
"Drama",18,33106
"Foreign",10769,33106
"Comedy",35,3034
"Science Fiction",878,3034
"Horror",27,13025
"Action",28,13025
"Science Fiction",878,13025
"Comedy",35,21461
"Drama",18,21461
"Romance",10749,21461
"Drama",18,55306
"Adventure",12,17264
"Family",10751,17264
"Action",28,16016
"Adventure",12,16016
"Animation",16,16016
"Comedy",35,16016
"Science Fiction",878,16016
"Adventure",12,15875
"Comedy",35,15875
"Romance",10749,15875
"Comedy",35,5900
"Drama",18,5900
"Western",37,11072
"Comedy",35,11072
"Horror",27,9730
"Thriller",53,9730
"Drama",18,209274
"Drama",18,26371
"Romance",10749,26371
"Comedy",35,14137
"Documentary",99,291
"Science Fiction",878,14139
"Thriller",53,14139
"Comedy",35,872
"Music",10402,872
"Romance",10749,872
"Documentary",99,72914
"Comedy",35,139038
"Horror",27,139038
"Documentary",99,126509
"Comedy",35,9591
"Drama",18,9591
"Horror",27,10676
"Mystery",9648,10676
"Science Fiction",878,10676
"Action",28,1687
"Science Fiction",878,1687
"Action",28,24748
"Drama",18,24748
"Western",37,24748
"Comedy",35,181330
"Documentary",99,181330
"Drama",18,468
"Romance",10749,468
"Comedy",35,401
"Drama",18,401
"Romance",10749,401
"Drama",18,76
"Romance",10749,76
"Horror",27,50538
"Mystery",9648,50538
"Thriller",53,50538
"Comedy",35,25636
"Drama",18,25636
"Romance",10749,25636
"Comedy",35,19316
"Romance",10749,19316
"Drama",18,21074
"Science Fiction",878,84329
"Comedy",35,84329
"Drama",18,84329
"Crime",80,84329
"Drama",18,20
"Romance",10749,20
"Comedy",35,157386
"Drama",18,157386
"Romance",10749,157386
"Comedy",35,13007
"Documentary",99,13007
"Documentary",99,13518
"Drama",18,13518
"Drama",18,116584
"Drama",18,46849
"Documentary",99,40428
"Comedy",35,17334
"Romance",10749,17334
"Horror",27,1698
"Thriller",53,1698
"Drama",18,20764
"Science Fiction",878,20764
"Thriller",53,20764
"Comedy",35,45132
"Action",28,45132
